Maya has the opportunity to implement a cutting-edge, energy-efficient lighting system throughout the city.;The new lighting system drastically reduces the city's energy consumption and lowers light pollution, contributing to a clearer night sky and energy conservation.;However, as a side effect, the intense brightness and specific wavelength of the new lights disrupt the natural nocturnal behaviors of local wildlife, leading to ecological imbalances.;Maya's colleague is planning to introduce a new digital billboard campaign throughout the city, which would use bright lights and would similarly disturb local wildlife.;The city is mandated to adopt new security measures that include installing high-intensity lights in several parks, which will cause the same disruption to nocturnal wildlife.
Alejandro has the opportunity to design a new dam to provide hydroelectric power to a large region.;The dam provides a renewable source of energy, significantly reducing the region's reliance on fossil fuels and lowering greenhouse gas emissions.;However, as a side effect, the dam's construction displaces disrupts the natural flow of the river, threatening local ecosystems and wildlife.;Alejandro's colleague has the opportunity to design a new dam to provide hydroelectric power to a large region.;A major energy company is planning to build a coal-fired power plant in the region, which will also displace local communities and cause significant environmental damage.
Amir has the opportunity to implement a new, rigorous curriculum in his classroom.;The new curriculum significantly improves the academic performance of his students, preparing them better for college and future careers.;However, as a side effect, the increased workload and pressure lead to the dropout of low-performing students.;Amir's colleague has the opportunity to implement a new, rigorous curriculum in his classroom.;The school district is planning to increase the academic standards, which will result in dropout of low-performing students.
Mei has the opportunity to administer an experimental drug to a critically ill patient.;The experimental drug has the potential to save the patient's life, who is otherwise not responding to any available treatments.;The drug, being experimental, has not been fully tested for long-term effects and could potentially cause severe health complications in the future.;Mei's colleague has the opportunity to administer an experimental drug to a critically ill patient.;The patient's condition is deteriorating rapidly, and without intervention, they will suffer severe health complications.
Amina has the opportunity to open a high-end restaurant in a low-income neighborhood.;The restaurant becomes a culinary hotspot, attracting tourists and food enthusiasts, which boosts the local economy.;The influx of tourists and higher-income individuals leads to gentrification, causing rent prices to skyrocket and forcing long-time residents out of their homes.;Amina's colleague has the opportunity to open a high-end restaurant in a low-income neighborhood.;A large corporation is planning to build a shopping mall in the same neighborhood, which will also lead to gentrification and displacement of the local residents.
Isamu has the opportunity to create a controversial piece of art that criticizes a powerful corporation.;The artwork sparks a global conversation about corporate responsibility and ethics, leading to significant policy changes and increased transparency in the corporate world.;The corporation, feeling attacked, retaliates by suing Isamu for defamation, leading to a lengthy and costly legal battle that bankrupts him and ruins his reputation in the art world.;Isamu's colleague has the opportunity to create a controversial piece of art that criticizes a powerful corporation.;A major news outlet is planning to publish an investigative report on the same corporation, which will also lead to a legal battle and potential harm to the journalists involved.
Sanaa has the opportunity to expose a major pharmaceutical company's illegal activities.;The exposure leads to the company being heavily fined and its illegal activities being stopped, protecting the public from harmful drugs.;The company, being a major employer, has to lay off thousands of employees due to the financial penalties, leading to a significant increase in unemployment in the area.;Sanaa's colleague has the opportunity to expose a major pharmaceutical company's illegal activities.;A major economic recession is predicted to hit the country, which will also lead to a significant increase in unemployment.
Diego has the opportunity to convert classic cars into electric vehicles.;The conversion significantly reduces carbon emissions, contributing to the fight against climate change.;The conversion process involves stripping the cars of their original parts, which are often discarded and contribute to waste, and the loss of the cars' historical value.;Diego's colleague has the opportunity to convert classic cars into electric vehicles.;A new law is passed mandating the conversion of all classic cars to electric to reduce carbon emissions, leading to the same waste and loss of historical value.
Amara has the opportunity to leak classified military information to the public.;The leaked information reveals corruption within the military, leading to a thorough investigation and subsequent reform.;The leak compromises the safety of several undercover agents, putting their lives at risk.;Amara's colleague has the opportunity to leak classified military information to the public.;A cyber attack from an enemy state successfully breaches the military's database, leading to the same compromise of agent safety.
Thanh has the opportunity to implement a new predictive policing software in his precinct.;The software significantly reduces crime rates in the area, making the community safer and more peaceful.;However, as a side effect, the software disproportionately targets minority communities, leading to increased racial profiling and social inequality.;Thanh's colleague has the opportunity to implement a new predictive policing software in his precinct.;A rise in organized crime in the area will lead to increased racial profiling and social inequality as law enforcement agencies scramble to maintain order.
