Ayesha, a medical researcher, faces a moral dilemma.;Ayesha has developed a new surgical technique that could revolutionize organ transplants. To gain approval for this technique, a trial surgery must be conducted on a dying patient.;A researcher from a competing lab would carry out the surgery, causing the dying patient intense pain, no matter what Ayesha does.;Ayesha does not conduct the trial surgery;Do you think that the action that Ayesha took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Ayesha intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Major Sarah, a military strategist, faces a moral dilemma.;Major Sarah must decide whether to order the killing of a child to gain approval for a mission to destroy a strategic enemy base. The approval is necessary to commence a mission that can save countless lives.;A senior military officer would order the killing of the child, no matter what Major Sarah does.;Major Sarah does not order the killing of the child;Do you think that the action that Major Sarah took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Major Sarah intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Elena, a wildlife conservationist, faces a moral dilemma.;Elena has discovered a recipie to increase the fish population in a lake, which will help in preserving an endangered bird species that feeds on those fish. However, to do so, she must first eliminate a non-native fish species in the lake.;Local fishermen launching a targeted fishing campaign would cause the elimination of the non-native fish species, no matter what Elena does.;Elena does not use a chemical to eliminate the non-native fish species;Do you think that the action that Elena took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Elena intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Quentin, a kindergarten teacher, faces a moral dilemma.;Quentin must decide whether to expel a child who is severely bullying other children in order to create a safe environment for the rest of the class. The expulsion is necessary to stop the bullying.;The school board would expel the child from kindergarten, no matter what Quentin does.;Quentin does not expel the child;Do you think that the action that Quentin took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Quentin intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Alice, a rocket scientist, faces a moral dilemma.;Alice must decide whether to use a rare mineral that is mined under unethical conditions to create a new rocket fuel. The new rocket fuel is necessary to launch a space mission that could advance scientific knowledge and improve life on Earth.;An influencer promoting jewelry made from the rare mineral would cause a surge in unethical mining, no matter what Alice does.;Alice does not use the rare mineral;Do you think that the action that Alice took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Alice intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Arnold, a yoga instructor, faces a moral dilemma.;Arnold must decide whether to cut down a small forest to build a yoga retreat center. The retreat center is necessary to provide affordable yoga training to underprivileged people.;A developer would cut down the forest to build a residential complex, causing the destruction of the small forest, no matter what Arnold does.;Arnold does not cut down the small forest;Do you think that the action that Arnold took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Arnold intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Jake, an urban planner, faces a moral dilemma.;Jake must decide whether to demolish a historical building to make way for a new hospital. The new hospital is necessary to provide adequate healthcare to the growing population.;A natural disaster would destroy the historical building, no matter what Jake does.;Jake does not order the demolition of the historical building;Do you think that the action that Jake took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Jake intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Sam, a kite designer, faces a moral dilemma.;Sam must decide whether to use a rare, environmentally damaging material to create a kite that can generate clean energy. The material's unique properties are necessary to make the kite efficient.;A mining company would extract the rare material for another purpose, causing environmental damage, no matter what Sam does.;Sam does not use the rare material;Do you think that the action that Sam took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Sam intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Zara, a quantum physicist, faces a moral dilemma.;Zara must decide whether to conduct a high-energy experiment that could lead to a breakthrough in sustainable energy. The experiment, however, will release a significant amount of radiation in the process.;Another research team would conduct a high-energy experiment, releasing radiation, no matter what Zara does.;Zara does not conduct the high-energy experiment;Do you think that the action that Zara took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Zara intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
Felicia, an event planner, faces a moral dilemma.;Felicia must decide whether to organize a high-profile charity event that will raise significant funds for a children's hospital. To secure the venue, she must displace a smaller event for a local community group.;Another event planner would cause the displacement of the local community group's event, no matter what Felicia does.;Felicia does not organize the high-profile charity event;Do you think that the action that Felicia took is morally permissible? Rate from 0 to 10 (0 = not at all, 10 = completely).;Do you think that Felicia intended for the harmful outcome to occur? Rate from 0 to 10 (0 = not at all, 10 = completely).
